product_id,product_name,category,brand,price,rating_avg_clean,stock_quantity,total_views,total_clicks,total_add_to_cart,total_purchase_rows,total_revenue,ctr_percent,click_to_purchase_rate_percent,opportunity_type,recommendation
819960cb-bc9c-4dc3-86fc-239d8c32e00e,L'Oreal Skincare Cream,Beauty & Personal Care,L'Oreal,53.52,,2,14,3,5,2,105.84,21.43,66.67,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
2b0646c5-10d1-4ab0-a2fb-e024f68295b4,"Samsung Core 14""",Electronics,Samsung,46.22,2.5,1,14,5,4,2,95.58,35.71,40.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
dfbce523-ca71-4795-8fe9-3d18cd585ca6,Lucas Oil Tools & Equipment Set,Automotive,Lucas Oil,17.95,4.0,3,14,3,4,2,89.03,21.43,66.67,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
16a8cdac-1a86-4857-bf41-2973fd32b7b7,LEGO Haven Board Game,Toys & Games,LEGO,38.98,4.5,1,14,2,5,2,78.14,14.29,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
d2a6d3d8-93f3-4004-a928-dfa968dcf01b,Adidas Premium Womenswear,Clothing & Accessories,Adidas,36.06,3.0,1,14,1,8,1,75.0,7.14,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
5f619e23-797f-45ee-8fd2-54d846dca61e,Olay Bath & Body Wash,Beauty & Personal Care,Olay,22.42,3.5,4,14,5,9,2,45.88,35.71,40.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
21853536-4ecb-48e8-a96f-f289fb187fcd,Staples Compact Printer,Office Products,Staples,20.25,5.0,1,14,5,4,1,39.62,35.71,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
5dc6b916-6e20-41bd-bb51-1ca734ba2bbb,LEGO Machine Learning 1000pc Puzzle,Toys & Games,LEGO,38.35,4.0,1,14,4,7,1,37.15,28.57,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
906e3627-ad85-4eeb-a623-cda5723db451,LEGO Drift Science Experiment,Toys & Games,LEGO,16.74,5.0,1,14,3,3,1,34.64,21.43,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
004eb82c-1643-4850-9738-fd2e2c81d645,L'Oreal Velvet Eau de Toilette,Beauty & Personal Care,L'Oreal,30.62,,1,14,9,2,1,29.49,64.29,11.11,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
e5a36b0e-138b-453a-8668-d51aa72d64c2,Instant Pot Classic Lighting,Home & Kitchen,Instant Pot,13.17,5.0,9,14,6,2,1,25.3,42.86,16.67,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
ff761c59-6875-469b-9f30-479237b8bb94,L'Oreal Haircare Conditioner,Beauty & Personal Care,L'Oreal,7.6,,1,14,8,7,2,21.96,57.14,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
50478039-ee43-4ae5-a86f-81bb8b3ac845,MSR Ultralight Camping Gear,Sports & Outdoors,MSR,71.88,5.0,9,13,11,6,2,222.37,84.62,18.18,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
432c0469-6d08-485f-8c4a-e4e2b1f72e18,Nike Pro13 Backpack,Clothing & Accessories,Nike,63.36,3.0,1,13,5,2,1,62.8,38.46,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
da073e84-d1ca-4cc9-b1bd-c399cd13fe61,Continental Premium Car Accessorie,Automotive,Continental,27.66,5.0,2,13,6,5,1,57.44,46.15,16.67,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
808b0afc-b94e-49be-a768-db0b73ad0cd2,Estee Lauder Velvet Eau de Parfum,Beauty & Personal Care,Estee Lauder,28.53,5.0,1,13,4,2,1,28.88,30.77,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
d2ecc3eb-9cef-4b7a-8d4a-89c51817135c,Bosch Car Accessorie - White,Automotive,Bosch,23.28,,1,13,4,7,1,23.45,30.77,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
2c6495e1-8615-4556-89da-6fee76c42fd8,Apple Classic Action Cam,Electronics,Apple,79.6,5.0,1,12,4,2,2,156.76,33.33,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
71445abc-2f0d-4ac2-8097-acb7a3823bc9,Wilson Cycling - Navy,Sports & Outdoors,Wilson,37.73,4.5,1,12,3,4,3,109.5,25.0,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
c188d0e8-e8fd-41fc-998c-5614e2a08d5c,Cuisinart Rustic Lighting,Home & Kitchen,Cuisinart,92.49,,1,12,2,2,1,91.03,16.67,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
b2f92c9c-a3df-4ffa-bbca-e47ae8022fe2,Spalding Max10 Outdoor Recreation,Sports & Outdoors,Spalding,18.03,3.0,1,12,3,4,1,36.86,25.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
c44d8b86-cf14-4c57-8b74-488e494e5f2d,Bosch Electronic Display,Automotive,Bosch,14.57,3.0,1,12,7,7,1,14.32,58.33,14.29,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
27c532be-a2bb-439d-9005-0e67ba64d88a,Wilson Cycling Pro,Sports & Outdoors,Wilson,61.57,5.0,2,11,5,3,1,191.88,45.45,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
0a337711-3362-422b-918b-b36bf81feccb,Apple Series2 Pro 5G,Electronics,Apple,166.55,5.0,1,11,4,4,1,170.09,36.36,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
36c253c0-c416-415b-92cb-9ec9c7be787a,Adidas Womenswear Dress,Clothing & Accessories,Adidas,53.01,4.0,1,11,2,3,1,109.62,18.18,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
8c08b507-1f47-4e21-beb5-258709f5c6d3,An Premium Pioneer: Principles and Applications,Books,Oxford University Press,36.7,5.0,3,11,2,3,1,36.57,18.18,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
86f1ab32-6529-41f6-a074-2c337c212318,LEGO Ember STEM Kit,Toys & Games,LEGO,61.57,,1,10,6,5,1,126.3,60.0,16.67,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
ea4a2dc7-d7a2-4eab-bb13-10eef406e9f5,Nike Essential Menswear,Clothing & Accessories,Nike,110.64,,3,10,4,2,1,105.15,40.0,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
ddc97c07-b0a8-4555-be94-fe6895726b6e,Nike Menswear in Red,Clothing & Accessories,Nike,97.62,4.5,1,10,5,3,1,98.21,50.0,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
0ea08862-8de1-4843-ab65-862d3dd1b2d8,Lodge Cotton Home Decor,Home & Kitchen,Lodge,44.14,5.0,1,10,4,2,1,84.54,40.0,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
7920161a-46b1-449f-89b3-d03b9719aedb,"Cuisinart 27"" Bedding Set",Home & Kitchen,Cuisinart,32.97,,1,10,3,2,1,33.98,30.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
c7d4af0f-6f0b-45fd-b222-7316c071f512,Nike Z8 Running Shoes,Clothing & Accessories,Nike,24.48,3.0,1,10,3,2,1,25.55,30.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
6c28f298-484a-4eb1-8197-d880b91558dc,Nestle Organic Snack,Grocery & Gourmet,Nestle,15.89,4.0,1,10,6,4,1,16.4,60.0,16.67,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
201d045f-2007-4b17-864f-2fc59f08fc2e,Apple Series1 Pro 5G,Electronics,Apple,279.68,5.0,3,9,4,7,2,560.87,44.44,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
a6fbc223-a2e5-4cd3-a74d-429130cdf9ec,Apple Studio Noise-Canceling Headphones,Electronics,Apple,317.9,3.0,1,9,6,5,1,308.31,66.67,16.67,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
4e24b19e-c0ca-47a7-a615-67062662a44c,Lenovo Elite Max5 Laptop,Electronics,Lenovo,193.96,3.0,1,9,2,3,1,195.25,22.22,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
4a1e79d7-75c8-4163-9612-e9e5e0decf49,Calvin Klein Pixel17 Running Shoes,Clothing & Accessories,Calvin Klein,35.55,3.0,1,9,4,2,1,72.48,44.44,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
227d2d69-694a-4953-a231-d1e78172d65e,Nike Air12 Crossbody Bag,Clothing & Accessories,Nike,33.15,3.5,1,9,1,3,2,66.11,11.11,200.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
7adef156-b914-4e5c-9ef2-822e99a3252d,A Sleek Fusion - PlayStation 5 Edition,Toys & Games,LEGO,31.66,,1,9,4,3,1,61.42,44.44,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
a14610e4-bf78-48e8-92ad-564e71119087,Hot Wheels Panoramic Calculus Puzzle,Toys & Games,Hot Wheels,25.74,,2,9,4,2,1,52.22,44.44,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
92c96118-659a-4c92-9288-d259616dd690,Pyrex Premium Furniture,Home & Kitchen,Pyrex,42.64,4.5,1,9,1,1,1,44.07,11.11,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
027dba4e-9f9b-42a3-9083-a37076fda985,Goodyear Synthetic Fluid,Automotive,Goodyear,24.89,4.0,2,9,2,2,1,25.75,22.22,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
acb08aee-71c4-4757-a6ff-9d0e348961cb,Nestle Snack Family Size,Grocery & Gourmet,Nestle,5.86,4.0,1,9,5,1,1,11.72,55.56,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
a3cf009c-a949-4612-a91d-54c0c6076472,Swingline Heavy-Duty Supplie,Office Products,Swingline,9.83,4.5,1,9,4,3,1,10.07,44.44,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
0333c9f1-54bd-4d80-9fda-09280e528fc1,Wilson Pro Team Sport,Sports & Outdoors,Wilson,43.86,2.0,2,8,2,1,1,171.24,25.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
54556d74-5215-47d1-ad7a-1f0bbfdcbe17,Sony Elite Tab,Electronics,Sony,135.99,,2,8,3,2,1,133.97,37.5,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
deb02f90-cd6c-481c-9583-88195079bff4,Wilson Outdoor Recreation Set,Sports & Outdoors,Wilson,109.71,5.0,1,8,2,2,1,111.7,25.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
8fb4064c-19c9-4176-818a-862d382ebe6c,Spalding Premium Outdoor Recreation,Sports & Outdoors,Spalding,53.89,5.0,2,8,4,3,2,105.92,50.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
a096d73d-1daa-41fc-b3c9-ef7233052cfc,Nike Premium Womenswear,Clothing & Accessories,Nike,27.32,3.0,1,8,2,3,2,55.61,25.0,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
1e4b0458-68ae-4a5c-bc79-8a3e9933260e,Bridgestone Premium Car Care,Automotive,Bridgestone,24.78,5.0,2,8,1,3,2,50.58,12.5,200.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
4a3c27a3-42b0-4bcb-9be6-cbd34aa84236,Learn Finance with Finn,Books,HarperCollins,21.93,,1,8,3,3,1,43.24,37.5,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
c201350f-60f2-48d5-ab5b-ce00bb9b6bae,Cuisinart Digital Appliance,Home & Kitchen,Cuisinart,15.44,,1,8,3,1,1,31.54,37.5,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
460c1852-1fe9-441b-be3b-599d95c07fea,KitchenAid Professional Kitchenware,Home & Kitchen,KitchenAid,25.0,,1,8,5,2,1,23.99,62.5,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
e065748b-4b46-4d4f-9b51-89ed0f702ef8,Nike Menswear in Gray,Clothing & Accessories,Nike,24.31,5.0,1,8,2,2,1,23.23,25.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
47e5b549-076f-45d4-9ea1-21406734fccb,Vans Classic Fit Menswear,Clothing & Accessories,Vans,20.49,,2,8,3,1,1,20.57,37.5,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
0cfaca2f-c367-41ff-876d-0ddb18f06cb3,LEGO Cybersecurity 2000pc Puzzle,Toys & Games,LEGO,16.29,1.0,1,8,0,1,1,17.09,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
64576c64-34fe-4f5a-b0d1-045b679e62a3,"Pyrex 14"" Kitchenware Set",Home & Kitchen,Pyrex,11.07,5.0,1,8,5,2,1,10.67,62.5,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
7d8a063d-e0e9-4609-9aff-170eaf6b695f,Philips Elite Sport Watch,Electronics,Philips,289.02,,3,7,1,5,2,586.24,14.29,200.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
cea6f4ba-ac51-4cba-a5a8-52f0ff14c6c4,Samsung Pixel12 Ultrabook,Electronics,Samsung,229.72,,3,7,5,3,1,220.04,71.43,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
06551d1d-a2f3-44a6-aeed-6df6b4dd13de,KitchenAid Hemp Furniture,Home & Kitchen,KitchenAid,52.41,5.0,1,7,3,1,1,101.12,42.86,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
0d71e3c4-15ba-42f3-a5d3-16957eec2c9c,Patagonia Premium Fitness Equipment,Sports & Outdoors,Patagonia,74.49,5.0,1,7,0,3,1,75.34,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
0ee95bfd-3f6c-4094-a217-7172a275cc58,Linear Algebra: A professional History,Books,Penguin Books,36.01,,3,7,4,2,1,69.68,57.14,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
05c7bc80-5996-4019-95b6-d400c7625334,Spalding Premium Fitness Equipment,Sports & Outdoors,Spalding,49.45,3.0,1,7,2,1,1,48.96,28.57,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
0b0a7e9e-8f72-47d7-b78d-a95c7a8181f1,Nestle Organic Beverage,Grocery & Gourmet,Nestle,8.66,2.0,2,7,5,1,1,33.0,71.43,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
011d5172-065b-470a-9627-c9740efea733,Nestle Organic Snack,Grocery & Gourmet,Nestle,13.7,4.0,1,7,4,8,2,28.44,57.14,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
704d2633-0877-4ada-97c1-09c95c06e03d,Barbie Panoramic Statistics Puzzle,Toys & Games,Barbie,27.8,5.0,3,7,1,1,1,26.9,14.29,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
4284fedc-ae06-4c36-a7a7-cec7914c0b90,Fellowes Office Furniture - Navy,Office Products,Fellowes,19.56,2.0,1,7,4,2,1,19.78,57.14,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
fa0a2095-6ccf-43a6-b338-a1fd78aa14df,Ralph Lauren Air9 Running Shoes,Clothing & Accessories,Ralph Lauren,16.91,,3,7,3,1,1,17.33,42.86,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
b087b284-ed9a-41f3-8394-5f82b5d41503,LEGO Bloom Board Game,Toys & Games,LEGO,15.09,4.0,3,7,2,1,1,15.17,28.57,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
370d21fc-9e17-4f91-be42-ab3f8891324a,CamelBak Adjustable Fitness Equipment,Sports & Outdoors,CamelBak,60.93,5.0,1,6,2,4,1,183.39,33.33,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
8f1fe448-c002-45f6-8701-959fa97d31c8,Morphy Richards Premium Kitchenware,Home & Kitchen,Morphy Richards,42.72,3.0,1,6,1,2,1,178.88,16.67,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
bd1f9455-5b75-4005-8a29-2c1b69600d17,Wilson Cycling - Brown,Sports & Outdoors,Wilson,90.39,,1,6,5,4,1,93.52,83.33,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
2bb7db38-20ca-4318-9910-ee9802679169,Nike Womenswear in Brown,Clothing & Accessories,Nike,79.66,,1,6,2,1,1,79.97,33.33,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
c2e167b0-7512-4854-a8da-f1f3d8f6a0af,Wilson Pro Team Sport,Sports & Outdoors,Wilson,53.24,3.5,1,6,4,4,1,53.56,66.67,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
ecb5c900-0bfb-40c7-8b4b-125428778584,Ninja LED Lighting,Home & Kitchen,Ninja,43.35,4.0,1,6,0,2,1,41.36,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
47f32e6a-7123-4edc-9223-9e295bcf5000,Nike Premium Menswear,Clothing & Accessories,Nike,33.02,5.0,4,6,0,2,1,32.79,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
385814b3-a7e2-4640-bc91-8ec6a03e9ac6,H&M Menswear in Charcoal,Clothing & Accessories,H&M,19.28,,1,6,4,3,1,18.61,66.67,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
34c9ff5f-00f5-4f95-b1b7-2686317131bc,Nike Premium Accessorie,Clothing & Accessories,Nike,10.43,4.5,1,6,0,3,1,10.7,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
7b5c2f17-5333-488f-aa64-7fcb72accf4d,Cuisinart Premium Kitchenware,Home & Kitchen,Cuisinart,56.75,5.0,1,5,4,2,2,353.3,80.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
d806394d-ab23-4159-8d7e-5a6f1c8a9ba9,Apple Galaxy Book4,Electronics,Apple,240.44,,1,5,3,4,1,229.13,60.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
042edb3f-1326-4845-acbe-e679cc7785e2,LG X6 Bluetooth Earbuds,Electronics,LG,188.08,5.0,3,5,3,2,1,188.21,60.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
453c2ed5-172f-4d33-87de-0dce637ee201,Corkcicle Premium Furniture,Home & Kitchen,Corkcicle,176.92,,1,5,4,2,1,176.83,80.0,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
e2254729-d296-45bf-beed-f69e6edbb049,KitchenAid Bedding in Cream,Home & Kitchen,KitchenAid,49.68,4.0,4,5,2,3,1,98.22,40.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
cd434453-63c4-48fa-a0ea-ed3d7d0b5d69,KitchenAid Home Decor - Sage,Home & Kitchen,KitchenAid,62.74,5.0,1,5,2,2,1,60.87,40.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
76e07c3c-2843-4320-a524-c3c606bfca24,L'Oreal Haircare Treatment,Beauty & Personal Care,L'Oreal,27.16,3.5,2,5,0,4,2,54.78,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
b8370e9e-7970-4cac-a79f-3f8f5d18beae,Apple Air2 Fitness Tracker,Electronics,Apple,51.13,5.0,1,5,5,3,1,52.92,100.0,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
dbdf2946-0896-4274-8eb2-f087e169723f,Adidas Prime10 Training Shoes,Clothing & Accessories,Adidas,13.48,4.5,2,5,3,2,2,27.11,60.0,66.67,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
93d73401-f8ed-451f-8021-3b4cff7f7b0a,PepsiCo Organic Snack,Grocery & Gourmet,PepsiCo,8.45,4.0,1,5,2,4,1,8.83,40.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
b0228388-a496-4e9e-99e8-33759e8ea929,Olay Haircare Serum,Beauty & Personal Care,Olay,7.31,4.0,6,5,3,2,1,7.19,60.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
c5cece7a-59cf-4578-a013-3feb06819226,Apple Air Smartwatch,Electronics,Apple,238.33,5.0,1,4,4,1,1,240.95,100.0,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
86011e5c-52b7-4cbf-a9e1-f18981e6f241,KitchenAid Premium Nylon Bedding,Home & Kitchen,KitchenAid,79.14,,1,4,3,2,2,157.02,75.0,66.67,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
31575edd-2512-4b79-a8bf-ef9e15d0789a,Elite World History: The From Theory to Practice,Books,Penguin Books,28.85,1.0,1,4,4,4,2,112.57,100.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
1774fa31-785b-4453-99a3-3165f15c3da4,Merrell Outdoor Recreation Set,Sports & Outdoors,Merrell,83.76,5.0,1,4,5,3,1,86.23,125.0,20.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
457f0c3f-7928-45c9-b050-bb57f0b9948c,Wilson Air13 Outdoor Recreation,Sports & Outdoors,Wilson,73.35,,2,4,1,1,1,74.17,25.0,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
9697cbb8-c036-4f97-a661-d60ceb245518,Instant Pot Bedding in Slate,Home & Kitchen,Instant Pot,27.99,,1,4,1,2,1,58.62,25.0,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
cba1016f-3f2a-467a-b15a-452afc42b96a,LEGO Air Sam Figure,Toys & Games,LEGO,45.93,1.0,1,4,3,2,1,45.74,75.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
d4ec9d46-efa3-457c-bbc8-ceab3cf99e7d,LEGO Cascade Strategy Game,Toys & Games,LEGO,41.49,4.0,1,4,1,2,1,42.16,25.0,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
3623b620-1419-496a-95d5-f620fe664f1e,Learn Psychology with Jack,Books,Random House,10.2,3.7,1,4,2,2,2,40.11,50.0,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
81551ffe-b19f-48da-9da3-e1084975e33b,Bosch Professional Tools & Equipment,Automotive,Bosch,37.6,4.0,1,4,3,4,1,38.05,75.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
cb5d1f1b-21c8-46ba-aabc-a8f95af9f370,KitchenAid Air Appliance,Home & Kitchen,KitchenAid,33.31,5.0,2,4,3,4,1,32.95,75.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
f7c07eff-e300-44c7-89dd-0652dd9dc9f8,L'Oreal Bath & Body Scrub,Beauty & Personal Care,L'Oreal,14.87,3.0,9,4,0,2,1,15.17,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
0201393b-1811-4d77-bf28-e657ae0b5e64,Nestle Organic Organic Food Variety,Grocery & Gourmet,Nestle,3.91,,2,4,3,2,1,11.19,75.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
2bfee485-32ed-4f0c-870e-b7db15780fde,Wilson 88L Camping Gear,Sports & Outdoors,Wilson,257.12,4.0,1,3,2,2,1,266.15,66.67,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
6e4e80df-8d3b-45c3-8f81-1ab758215ff8,Spalding Adjustable Fitness Equipment,Sports & Outdoors,Spalding,46.64,,2,3,2,2,2,91.86,66.67,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
50d9ec7e-0105-41ea-b192-303811ed357f,Reinforcement Learning,Books,HarperCollins,25.47,4.0,1,3,0,2,1,78.87,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
580a7cd8-07fa-4ae4-9eeb-313942ebb8e4,KitchenAid Lighting - Charcoal,Home & Kitchen,KitchenAid,56.11,,1,3,2,2,1,55.59,66.67,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
f741bdc8-a739-4562-bd8a-a8af256bbaa3,Mattel Midnight Board Game,Toys & Games,Mattel,52.99,2.0,1,3,1,1,1,53.32,33.33,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
551ce1f9-8010-4d50-81bd-ac1ce8f64f2d,Fisher-Price Ember Board Game,Toys & Games,Fisher-Price,44.62,3.0,2,3,1,1,1,46.52,33.33,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
5602813d-2efe-4ec8-8a97-e294f5477cbf,LEGO Aura STEM Kit,Toys & Games,LEGO,15.05,,1,3,4,1,1,29.96,133.33,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
d9f8a3f0-f3b2-4c85-874d-a8819e73b376,L'Oreal Makeup Palette,Beauty & Personal Care,L'Oreal,28.86,4.0,1,3,2,5,1,29.91,66.67,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
30319d69-8cdb-4768-b9fa-b6ada8e0c9bf,Nike Premium Menswear,Clothing & Accessories,Nike,27.82,5.0,1,3,0,4,1,28.52,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
14c07dc2-75f0-4216-acdb-55564f6e212d,Kraft Premium Beverage,Grocery & Gourmet,Kraft,6.9,4.5,1,3,3,2,1,26.32,100.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
189bcba6-066f-4bdc-8e8f-272e178d0552,"Nestle Pantry Staple - 32""",Grocery & Gourmet,Nestle,5.45,5.0,1,3,2,1,1,15.63,66.67,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
12f74c19-872a-4b08-94e3-8c56c05afaa6,Sony Air Sport Watch,Electronics,Sony,281.49,5.0,1,2,4,2,1,281.19,200.0,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
d197c826-f822-44f5-8c33-0c6bf03c787b,Puma Accessorie - Olive,Clothing & Accessories,Puma,43.29,4.7,1,2,2,2,1,85.22,100.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
3dd4ff16-03ce-46f5-82c0-a73e937f0ba7,Coleman Adjustable Fitness Equipment,Sports & Outdoors,Coleman,69.88,4.0,1,2,0,2,1,73.02,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
c1a606fd-0ee6-405f-8706-d4d929f2a890,Nike Premium Accessorie,Clothing & Accessories,Nike,50.24,3.0,1,2,3,3,1,52.21,150.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
e672476a-04a1-4d79-aecc-25c1811df7c0,Adidas Pro15 Training Shoes,Clothing & Accessories,Adidas,25.9,3.5,1,2,3,3,1,26.18,150.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
c45b62ae-3dd2-45d5-ab43-f6e74a2e3cd2,The Classic Aurora,Books,Cambridge Press,12.67,4.0,3,2,4,1,1,13.12,200.0,25.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
8000d2ee-72de-4530-bcee-09d140320208,Samsung Studio Noise-Canceling Headphones,Electronics,Samsung,212.43,5.0,1,1,3,1,1,219.51,300.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
